f_id,f_ori_name,f_eng_name,langual,f_origen,edible_portion
2445,Licor benedictine,Benedictine liqueur,A0240 A0465 A0639 A0663 A0713 A0734 A0850 B1179 C0139 E0123 F0001 G0003 H0100 H0158 H0160 H0232 J0001 J0104 K0003 M0130 N0040 P0024 R0212 R0497 Z0112,BEDCA2,1.000000
2446,Licor curaçao,Curaçao liqueur,A0240 A0465 A0639 A0663 A0713 A0734 A0850 B1347 C0139 E0123 F0001 G0003 H0100 H0158 H0160 H0232 J0001 J0104 K0003 M0130 N0040 P0024 R0212 R0497 Z0112,BEDCA2,1.000000
2447,Licor de café,Coffee liqueur,A0240 A0465 A0639 A0663 A0713 A0734 A0850 B1347 C0001 E0123 F0001 G0003 H0100 H0158 H0160 H0232 J0104 K0003 M0130 N0040 P0024 R0212 R0497 Z0112,BEDCA2,1.000000
2448,Licores de frutas,Fruits liqueur,A0709 A0734 A0850 A0912 A1284 B1140 C0005 E0123 F0014 G0003 H0285 H0362 H0491 H0606 H0646 H0670 H0749 J0003 K0004 M0130 N0040 P0188 R0001 Z0112,BEDCA2,1.000000
2449,Limonada,Lemonade,A0708 A0732 A0834 A0918 A1222 A1279 B1275 C0230 E0123 F0014 G0003 H0136 J0123 K0003 M0172 N0036 P0024 Z0112,BEDCA2,1.000000
2450,"Refresco ""tipo gaseosa""","Soft drink, soda type",A0709 A0734 A0843 A1284 B1217 C0005 E0123 F0003 G0003 H0136 H0484 J0001 K0001 M0172 N0036 P0188,BEDCA2,1.000000
2451,"Refresco con gas, sabor cola, sin cafeina","Cola drink, carbonated, decaffeinated",A0241 A0465 A0639 A0709 A0734 A0843 B1217 C0005 E0123 F0003 G0003 H0109 H0136 H0140 H0150 H0200 H0227 J0001 K0003 M0194 N0001 P0024 R0212 R0497 Z0112,BEDCA2,1.000000
2452,"Refresco con gas, sabor cola, sin cafeina, bajo en calorías","Cola drink, light, carbonated, decaffeinated",A0241 A0465 A0639 A0709 A0734 A0843 B1217 C0005 E0123 F0003 G0003 H0108 H0109 H0140 H0150 H0200 H0227 J0001 K0003 M0194 N0001 P0024 P0033 P0132 R0212 R0497 Z0112,BEDCA2,1.000000
2453,Refresco de té,Tea soft drink,A0709 A0734 A0843 A1284 B1217 C0005 E0123 F0003 G0003 H0136 H0484 J0001 K0028 M0214 N0040 P0003 Z0091,BEDCA2,1.000000
2454,"Refresco de té, bajo en calorías",Tea soft drink light,A0709 A0734 A0843 A1284 B1217 C0005 E0123 F0003 G0003 H0136 H0266 H0484 J0001 K0028 M0214 N0040 P0003 Z0091,BEDCA2,1.000000
2455,"Refresco tipo ""tónica""","Soft drink, tonic water type",A0465 A0709 A0734 A0843 A0912 A1284 B1288 C0005 E0109 F0001 G0003 H0109 H0136 H0200 H0229 J0001 K0003 M0132 N0040 P0188 R0212 Z0112,BEDCA2,1.000000
2456,"Refresco, con gas, sabor naranja","Soft drink, carbonated, orange flavoured",A0709 A0734 A0843 A0875 A1284 B1217 C0005 E0123 F0003 G0003 H0100 H0109 H0136 H0200 K0001 M0182 N0042 P0026 Z0112,BEDCA2,1.000000
2457,"Refresco, sabor cola","Soft drink, cola flavoured",A0709 A0734 A0843 A0922 A1245 A1284 B1217 C0005 E0123 F0001 G0001 H0206 H0611 H0612 H0749 J0003 K0004 M0172 N0036 P0024 R0001 Z0112,BEDCA2,1.000000
2458,"Refresco, sabor cola, bajo en calorías","Soft drink, cola flavoured, light",A0709 A0734 A0843 A0922 A1245 A1284 B1217 C0005 E0123 F0001 G0001 H0202 H0206 H0433 H0458 H0491 H0611 H0612 H0670 J0003 K0004 M0172 N0036 P0024 R0001 Z0112,BEDCA2,1.000000
2459,Sangría,Sangria,A0712 A0734 A0849 A0887 A1284 B3324 C0001 E0123 F0014 G0001 H0136 H0147 H0175 J0003 K0003 M0172 N0036 P0188 R0212 Z0112,BEDCA2,1.000000
2460,Sidra,Sidra,A0663 A0713 A0734 A0848 A0890 A1284 B1245 C0167 E0123 F0014 G0013 H0148 J0104 K0004 M0130 N0040 P0188 R0001 Z0112,BEDCA2,1.000000
2461,Tequila,Tequila,A0465 A0712 A0734 A0850 A0884 A1284 B1535 C0174 E0123 F0014 G0022 H0232 H0270 J0001 K0003 M0214 N0040 P0188 R0212 Z0112,BEDCA2,1.000000
2462,Vino blanco,White wine,A0712 A0734 A0849 A0886 A1284 B1329 C0137 E0150 F0014 G0012 H0232 J0003 K0004 M0278 N0040 P0188 R0212 Z0112,BEDCA2,1.000000
2463,"Vino dulce, tipo oporto","Sweet wine, ""oporto"" type",A0224 A0465 A0639 A0712 A0734 A0849 B1329 C0140 E0123 F0003 G0003 H0232 H0332 J0003 K0003 M0130 N0040 P0024 R0212 R0497 Z0112 Z0205,BEDCA2,1.000000
2464,Vino rosado,"Wine, rose",A0299 A0465 A0639 A0712 A0734 A0849 B1329 C0140 E0123 F0003 G0003 H0232 J0104 K0003 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA2,1.000000
2465,Vino tinto,Red wine,A0712 A0734 A0849 A0886 A1284 B3324 C0140 E0109 F0001 G0001 H0128 J0104 K0001 M0214 N0040 P0024 R0001 Z0082,BEDCA2,1.000000
2466,Whisky,Whisky,A0713 A0734 A0850 A0885 A1284 B1230 C0158 E0123 F0014 G0013 H0148 J0104 K0004 M0130 N0040 P0188 R0001 Z0112,BEDCA2,1.000000
2467,Zumo de manzana,Apple juice,A0708 A0732 A0834 A0992 A1222 A1279 B1245 E0123 F0018 G0003 H0136 J0135 K0003 M0172 N0036 P0026 Z0154,BEDCA2,1.000000
2468,Zumo de naranja,Orange juice,A0708 A0732 A0834 A0992 A1222 A1279 B1339 E0123 F0018 G0003 H0136 J0135 K0003 M0172 N0036 P0026 Z0154,BEDCA2,1.000000
2469,Zumo de piña,Pineapple juice,A0708 A0732 A0834 A0992 A1222 A1279 B1246 E0123 F0018 G0003 H0136 J0135 K0003 M0172 N0036 P0026 Z0154,BEDCA2,1.000000
2470,"Raya, cruda","Ray, raw",A0717 A0727 A0747 A0802 A1265 A1285 B1340 C0243 E0150 F0003 G0003 H0003 J0142 K0003 M0172 N0036 P0024 R0212 Z0153,BEDCA2,0.550000
2471,Pulpo,Octopus,A0717 A0727 A0802 A1131 A1265 A1285 B1514 C0173 E0150 F0003 G0003 H0003 J0003 K0003 M0003 N0003 P0024 R0001,BEDCA2,0.790000
2473,Albahaca,Basil,A0853 A1166 A1248 A1272 B1145 C0001 E0117 F0003 G0003 H0003 H0138 J0116 K0003 M0172 N0036 P0024 Z0204,BEDCA2,1.000000
2474,Albondigas en conserva,"Meatball, canned",A0459 A0722 A0735 A0799 A1061 A1258 B1134 C0270 E0107 F0014 G0014 H0191 H0212 J0123 K0003 M0182 N0042 P0024 R0212 Z0112,BEDCA2,1.000000
2475,Azafrán,Saffron,A0113 A0463 A0637 A0653 A0722 A0731 A0857 B1459 C0237 E0151 F0014 G0010 H0138 J0116 K0003 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA2,1.000000
2476,Bocadillo,Sandwich,A0467 A0722 A0735 A0820 B0001 C0005 E0147 F0003 G0001 H0001 J0003 K0003 M0001 N0001 P0024 R0212 Z0109,BEDCA2,1.000000
2477,"Canela, en polvo","Cinnamon, powder",A0133 A0463 A0637 A0722 A0735 A0765 A0857 B1472 C0264 E0106 F0001 G0003 H0001 J0001 K0001 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,BEDCA2,1.000000
2478,Canelones,Canneloni,A0172 A0722 A0735 A0861 A1099 B1347 C0001 E0134 F0014 G0005 J0136 K0003 M0287 N0042 R0212 Z0112,BEDCA2,1.000000
2479,Arroz con leche,Rice with milk,A0164 A0699 A0724 A0781 A1046 B1322 C0165 E0119 F0014 G0039 H0158 H0184 H0321 J0123 K0003 M0172 N0036 P0024 R0212 Z0112,BEDCA2,1.000000
2480,Batido de chocolate,"Milk shake, chocolate",A0719 A0724 A0778 A1042 A1259 A1271 B1201 C0113 E0130 F0014 G0012 H0144 H0231 H0487 H0493 H0496 H0749 J0123 J0131 K0004 M0186 M0355 N0017 N0034 R0001 Z0112,BEDCA2,1.000000
2481,Batido de fresa,"Milk shake, strawberry",A0719 A0724 A0780 A1042 A1259 A1271 B1201 C0235 E0130 F0014 G0012 H0487 H0493 H0496 J0123 J0131 K0004 M0172 N0017 N0039 N0042 P0024 R0001 Z0112,BEDCA2,1.000000
2482,Batido de soja,Soya shake,A0719 A0724 A0778 A1042 A1284 B1452 C0155 E0102 F0014 G0001 H0148 H0162 H0252 H0257 J0123 K0003 M0159 N0039 P0024 R0212 Z0112,BEDCA2,1.000000
2483,Crema catalana,Catalan creme,A0452 A0721 A0724 A0789 A1034 A1259 B1201 C0235 E0119 F0014 G0014 H0158 H0186 H0320 J0003 K0003 M0001 N0001 P0024 R0212 Z0109,BEDCA2,1.000000
2484,Cremoso san millan,"""san millan"" creamy cheese",A0720 A0724 A0786 A1050 A1259 A1271 B1201 C0235 E0119 F0014 G0012 H0367 H0748 J0131 K0004 M0172 N0036 P0024 R0001 Z0112,BEDCA2,1.000000
2485,Cuajada,Curdled milk,A0721 A0724 A0781 A1046 A1259 A1271 B1201 C0245 E0119 F0014 G0012 H0101 H0122 H0184 H0296 H0408 J0104 J0131 K0001 M0172 N0036 P0024 R0001 Z0112,BEDCA2,1.000000
2486,Flan de huevo,Egg custard,A0452 A0724 A0778 A1046 A1259 A1271 B0001 C0235 E0119 F0014 G0001 H0136 H0184 H0186 H0748 J0123 K0003 M0172 N0036 P0024 R0212 Z0112,BEDCA2,1.000000
2487,Helado de chocolate,Chocolate ice cream,A0721 A0724 A0789 A1042 A1259 A1271 B1201 C0235 E0151 F0018 G0003 H0148 H0157 H0168 H0231 H0263 H0403 H0425 H0539 H0557 H0749 J0136 K0004 M0137 N0036 P0024 R0001 Z0112,BEDCA2,1.000000
2488,Helado de fresa,Strawberry ice cream,A0721 A0724 A0789 A1042 A1259 A1271 B1201 C0235 E0151 F0018 G0003 H0145 H0271 H0297 H0395 H0436 H0491 H0539 H0557 H0749 J0136 K0004 M0137 N0036 P0024 R0001 Z0112,BEDCA2,1.000000
2489,Helado de nata,Cream ice cream,A0721 A0724 A0789 A1042 A1259 A1271 B1201 C0235 E0151 F0018 G0003 H0165 H0263 H0297 H0487 H0492 H0539 H0557 H0749 J0136 K0004 M0137 N0036 P0024 R0001 Z0112,BEDCA2,1.000000
2490,Leche de almendra,Almond milk,A0719 A0724 A0778 A1042 A1284 B1272 C0155 E0102 F0014 G0001 H0148 H0162 J0123 K0003 M0159 N0039 P0024 R0212 Z0112,BEDCA2,1.000000
2491,Bebida de soja,Soya drink,A0719 A0724 A0778 A1042 A1284 B1452 C0155 E0102 F0014 G0001 H0148 H0162 H0257 J0123 K0003 M0159 N0039 P0024 R0212 Z0112,BEDCA2,1.000000
2492,"Leche de vaca, desnatada, condensada, con azúcar","Milk, skimmed, condensed, with sugar",A0148 A0452 A0626 A0719 A0724 A0740 A0779 B1201 C0235 E0139 F0018 G0003 H0136 H0138 H0248 J0135 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA2,1.000000
2493,"Leche de vaca, entera",Whole milk,A0719 A0724 A0778 A1042 A1259 A1271 B1201 C0235 E0123 F0014 G0003 H0001 J0147 K0004 M0130 M0156 N0017 N0039 N0040 P0024 R0001 Z0112,BEDCA2,1.000000
2494,Leche materna,human milk,A0148 A0452 A0626 A0719 A0724 A0740 A0780 B1087 C0235 E0123 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA2,1.000000
2495,Preparado lácteo con omega 3,Dairy product with omega 3,A0719 A0724 A0778 A1042 A1284 B1201 C0235 E0102 F0014 G0001 H0162 H0263 J0123 K0003 M0159 N0039 P0024 R0212 Z0112,BEDCA2,1.000000
2496,Mousse de chocolate,Chocolate mousse,A0158 A0699 A0724 A0781 A1046 B0001 C0158 E0119 F0014 G0001 H0186 H0231 H0355 J0123 K0003 M0172 N0036 P0024 R0212 Z0112,BEDCA2,1.000000
2497,Natillas sabor vainilla,"Custard, vainilla flavored",A0719 A0724 A0780 A1045 A1259 A1271 B1201 C0235 E0123 F0014 G0001 H0145 H0165 H0296 H0317 H0367 H0403 H0487 H0496 H0748 H0749 J0131 K0004 M0156 M0172 N0036 N0039 P0024 R0001 Z0112,BEDCA2,1.000000
2498,Queso azul,Blue cheese,A0138 A0720 A0724 A0784 A1030 A1259 B1201 C0245 E0119 F0014 G0003 H0200 H0208 H0298 H0329 H0367 J0131 K0003 M0172 N0036 P0024 Z0112,BEDCA2,0.950000
2499,Queso brie,Brie cheese,A0138 A0720 A0724 A0784 A1030 A1259 B1201 C0245 E0119 F0014 G0003 H0200 H0208 H0298 H0367 J0131 K0003 M0172 N0036 P0024 Z0112,BEDCA2,1.000000
2500,"Queso cabra, curado","Goat cheese, cured",A0138 A0720 A0724 A0784 A1030 A1259 B2245 C0245 E0147 F0014 G0003 H0200 H0208 H0253 H0298 H0367 J0131 K0003 M0172 N0036 P0024 Z0112,BEDCA2,1.000000
2501,Queso cabrales,Cabrales cheese,A0720 A0724 A0784 A1030 A1259 B1201 C0245 E0147 F0014 G0003 H0200 H0203 H0208 H0298 H0329 H0367 J0131 K0003 M0172 N0036 P0026,BEDCA2,0.950000
2502,"Queso curado, genérico",Cured cheese,A0168 A0720 A0724 A0784 A1030 A1259 B1201 C0245 E0147 F0014 G0003 H0200 H0208 H0253 H0293 H0298 H0367 J0131 K0003 M0172 N0036 P0024 Z0112,BEDCA2,1.000000
2503,Queso de bola,Cheese,A0720 A0724 A0784 A1030 A1259 B2974 C0235 E0147 F0014 G0003 H0102 H0200 H0298 H0367 J0131 K0003 M0172 N0036 P0024 R0212 Z0112,BEDCA2,1.000000
2504,Queso edam,"Cheese, edam type",A0138 A0720 A0724 A0784 A1030 A1259 B1201 C0245 E0147 F0014 G0003 H0200 H0208 H0298 H0367 J0131 K0003 M0172 N0036 P0026 Z0148,BEDCA2,0.950000
2505,Queso emmental,Emmental cheese,A0138 A0720 A0724 A0784 A1030 A1259 B1201 C0245 E0147 F0014 G0003 H0200 H0208 H0253 H0298 H0367 J0131 K0003 M0172 N0036 P0024 P0026 Z0112,BEDCA2,0.940000
2506,Queso en porciones,"Processed cheese, portions",A0720 A0724 A0776 A0786 A1050 A1271 B1201 C0235 E0115 F0014 G0012 H0184 H0271 H0472 H0557 H0646 H0693 H0746 H0748 J0131 K0004 M0156 M0190 N0039 N0042 P0024 R0001 Z0112,BEDCA2,1.000000
2507,Queso fresco de burgos,"Soft cheese, ""burgos"" type",A0720 A0724 A0784 A1030 A1259 B1201 C0245 E0147 F0014 G0003 H0200 H0208 H0298 H0367 J0131 K0003 M0172 N0036 P0026,BEDCA2,1.000000
2508,Queso manchego,"Cheese ""manchego"" type",A0168 A0720 A0724 A0784 A1030 A1259 B1201 C0245 E0147 F0014 G0003 H0200 H0208 H0253 H0293 H0298 H0367 J0131 K0003 M0172 N0036 P0024 R0212 Z0112,BEDCA2,0.950000
2509,Lactosa,Lactose,A0719 A0724 A0778 A1042 A1284 B1201 C0209 E0102 F0014 G0001 H0138 H0157 H0162 J0116 K0003 M0172 N0036 R0212 Z0112,BEDCA2,1.000000
2510,Queso mozzarella,Mozzarella cheese,A0720 A0724 A0784 A1030 A1259 B0001 C0245 E0136 F0014 G0003 H0200 H0208 H0298 H0367 J0131 K0003 M0172 N0036 P0026,BEDCA2,1.000000
2511,Queso para untar,Chesee spread,A0720 A0724 A0784 A1030 A1259 B1201 C0245 E0119 F0014 G0003 H0200 H0208 H0221 H0298 H0367 J0131 K0003 M0172 N0036 P0026,BEDCA2,1.000000
2512,Queso parmesano,Parmesan cheese,A0720 A0724 A0784 A1030 A1259 B2974 C0235 E0117 F0014 G0003 H0102 H0200 H0298 H0367 J0131 K0003 M0172 N0036 P0024 R0212 Z0112,BEDCA2,1.000000
2513,"Queso rallado, genérico",Grated cheese,A0290 A0312 A0720 A0724 A0784 A1030 A1259 B1201 C0245 E0106 F0014 G0003 H0200 H0208 H0253 H0298 H0367 J0131 K0003 M0172 N0036 P0024 Z0112,BEDCA2,1.000000
2514,Queso roquefort,Roquefort cheese,A0720 A0724 A0784 A1030 A1259 B1183 C0245 E0147 F0014 G0003 H0200 H0208 H0298 H0367 J0131 K0003 M0172 N0036 P0026,BEDCA2,1.000000
2515,"Queso semicurado, genérico",Semi-cured cheese,A0168 A0312 A0720 A0724 A0784 A1030 A1259 B1201 C0245 E0147 F0014 G0003 H0200 H0208 H0253 H0292 H0298 H0367 J0131 K0003 M0172 N0036 P0024 Z0112,BEDCA2,1.000000
2516,"Queso tierno, genérico",Fresh cheese,A0138 A0720 A0724 A0784 A1030 A1259 B1201 C0245 E0147 F0014 G0003 H0200 H0208 H0289 H0298 H0367 J0131 K0003 M0172 N0036 P0024 Z0112,BEDCA2,1.000000
2517,Requesón,Cottage cheese,A0720 A0724 A0776 A0787 A1032 A1271 B1201 C0235 E0147 F0022 G0012 H0130 J0104 K0001 M0128 N0036 P0026 R0001,BEDCA2,1.000000
2518,"Leche fermentada, bifidobacterium, entera, natural","Fermented milk, plain",A0719 A0724 A0783 A1046 A1259 B1201 C0235 E0119 F0014 G0003 H0152 H0208 H0298 H0748 J0131 K0003 M0172 N0036 P0026,BEDCA2,1.000000
2519,Batido fermentado de soja,Soy yogurt,A0719 A0724 A0783 A1046 A1259 B1201 C0235 E0119 F0014 G0003 H0152 H0208 H0298 H0338 H0748 J0131 K0003 M0172 N0036 P0026,BEDCA2,1.000000
2520,Yogur griego,Strained yogurt,A0101 A0724 A0778 B1201 C0235 E0134 F0018 G0003 H0296 H0748 J0135 K0003 M0188 N0036 N0042 P0024 Z0112,BEDCA2,1.000000
2521,"Yogur líquido, ""tipo actimel""","Yoghurt liquid, ""type actimel""",A0719 A0724 A0783 A1046 A1259 A1284 B1201 C0235 E0139 F0014 G0003 H0208 H0298 H0748 J0131 K0003 M0172 N0036 P0026,BEDCA2,1.000000
2524,"Yogur, desnatado, con cereales, manzana y ciruela","Yogurt, skimmed, with cereals, apple and plum",A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0134 F0014 G0003 H0101 H0147 H0184 H0248 H0318 H0319 H0320 H0395 J0123 K0003 M0188 N0036 N0042 P0024 R0212 R0497 Z0112,BEDCA2,1.000000
2525,"Yogur, desnatado, con ciruela, albaricoque y fibra","Yogurt, skimmed, with plum, apricot and fiber",A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0134 F0014 G0003 H0101 H0147 H0158 H0184 H0227 H0248 H0319 H0337 J0123 K0003 M0188 N0036 N0042 P0024 R0212 R0497 Z0112,BEDCA2,1.000000
2526,"Yogur, desnatado, con fresa, grosella y fibra","Yogurt, skimmed, with strawberry, redcurrant and fiber",A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0134 F0014 G0003 H0101 H0145 H0147 H0158 H0168 H0184 H0227 H0248 H0319 H0322 H0337 J0123 K0003 M0187 N0036 N0042 P0024 R0212 R0497 Z0112,BEDCA2,1.000000
2527,"Yogur, desnatado, con frutas","Yogurt, skimmed, with fruits",A0101 A0724 A0778 B1201 C0235 E0134 F0014 G0003 H0101 H0147 H0168 H0184 H0227 H0248 J0123 K0003 M0187 N0036 N0042 P0024 Z0112,BEDCA2,1.000000
2528,"Yogur, desnatado, con melocotón, frambuesa y fibra","Yogurt, skimmed, with peach, raspberry and fiber",A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0134 F0014 G0003 H0101 H0147 H0168 H0184 H0248 J0123 K0003 M0188 N0036 N0042 P0024 R0212 R0497 Z0112,BEDCA2,1.000000
2530,"Yogur, desnatado, sabor natural","Yogurt, skimmed, plain flavour",A0101 A0724 A0778 B1201 C0235 E0119 F0014 G0003 H0101 H0184 H0248 J0123 K0003 M0188 N0036 N0042 P0024 Z0112,BEDCA2,1.000000
2531,"Yogur, desnatado, sabor natural, azucarado","Yogurt, skimmed, plain flavour, sweetened",A0101 A0724 A0778 B1201 C0235 E0119 F0014 G0003 H0101 H0158 H0184 H0248 H0748 J0123 K0003 M0187 N0036 P0024 Z0112,BEDCA2,1.000000
2532,"Yogur, desnatado, aromatizado sabor s/e","Yogurt , skimmed, flavoured n/e",A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0119 F0014 G0003 H0101 H0184 H0228 H0248 J0123 K0003 M0188 N0036 N0042 P0024 R0212 R0497 Z0112,BEDCA2,1.000000
2533,"Yogur, entero, con cereales y fresas","Yogurt, whole milk, with cereals and strawberry",A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0134 F0014 G0003 H0101 H0147 H0184 H0227 H0247 H0318 H0319 H0320 H0748 J0123 K0003 M0188 N0036 N0042 P0024 R0212 R0497 Z0112,BEDCA2,1.000000
2534,"Yogur, entero, con frutas del bosque","Yogurt, whole milk, with fruits of the forest",A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0134 F0014 G0003 H0101 H0147 H0184 H0227 H0247 H0748 J0123 K0003 M0188 N0036 N0042 P0024 R0212 R0497 Z0112,BEDCA2,1.000000
2535,"Yogur, líquido, entero, con fresas","Drinking yogurt, whole milk, with strawberry",A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0114 F0014 G0003 H0117 H0147 H0242 H0247 J0123 J0131 K0003 M0187 N0036 P0024 R0212 R0497 Z0112,BEDCA2,1.000000
2536,"Yogur, líquido, entero, con frutas","Drinking yogurt, whole milk, with fruits",A0101 A0724 A0778 B1201 C0235 E0121 F0014 G0003 H0101 H0136 H0147 H0158 H0184 H0247 H0362 J0123 K0003 M0187 N0036 P0024,BEDCA2,1.000000
2537,"Yogur, líquido, entero, sabor fresa","Drinking yogurt, whole milk, strawberry flavoured",A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0102 F0014 G0003 H0101 H0158 H0184 H0247 H0395 J0123 K0003 M0187 N0036 N0042 P0024 R0212 R0497 Z0112,BEDCA2,1.000000
2538,"Yogur, líquido, entero, sabor fresa y plátano","Drinking yogurt, whole milk, strawberry and banana flavoured",A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0139 F0014 G0003 H0101 H0158 H0247 H0362 H0395 J0123 K0003 M0187 N0036 P0024 R0212 R0497 Z0112,BEDCA2,1.000000
2539,"Yogur, líquido, entero, sabor frutas del bosque","Drinking yogurt, whole milk, fruits of the forest flavoured",A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0102 F0014 G0003 H0101 H0158 H0184 H0247 H0362 H0395 J0123 K0003 M0187 N0036 P0024 R0212 R0497 Z0112,BEDCA2,1.000000
2540,"Yogur, líquido, entero, sabor piña y coco","Drinking yogurt, whole milk, pineapple and coconut flavoured",A0101 A0452 A0626 A0721 A0724 A0776 A0778 B1201 C0235 E0102 F0014 G0003 H0101 H0157 H0158 H0184 H0247 H0395 J0123 K0003 M0187 N0036 N0042 P0024 R0212 R0497 Z0112,BEDCA2,1.000000
2541,Aceite de girasol,Sunflower oil,A0453 A0700 A0728 A0806 A1059 A1239 A1274 B1547 C0134 E0139 F0003 G0001 H0197 H0206 J0121 K0003 M0172 N0036 P0024 R0212 Z0112,BEDCA2,1.000000
2542,Aceite de lino,Flaxseed oil,A0453 A0700 A0728 A0806 A1059 A1239 A1274 B1700 C0134 E0139 F0014 G0001 H0197 H0206 J0121 K0003 M0172 N0036 P0024 R0212 Z0112,BEDCA2,1.000000
2543,Aceite de oliva,Olive oil,A0806 A0700 A1274 A0627 B1140 C0297 E0139 F0003 G0003 H0003 J0003 M0172 N0036 R0355,BEDCA2,1.000000
2544,Aceite de oliva virgen extra,Extra virgin olive oil,A0453 A0700 A0728 A0806 A1059 A1239 A1274 B1299 C0140 E0139 F0003 G0003 H0003 J0003 K0003 M0292 N0042 P0188 R0212 Z0154,BEDCA2,1.000000
2545,"Aceite de oliva virgen extra, producción ecologica","Extra virgin olive oil, organic ",A0453 A0700 A0728 A0806 A1059 A1239 A1274 B1299 C0140 E0139 F0003 G0003 H0003 J0003 K0003 M0292 N0042 P0188 R0212 Z0154 Z0210,BEDCA2,1.000000
2546,Aceite de soja,"Soye, oil",A0453 A0700 A0728 A0806 A1059 A1239 A1274 B1452 C0134 E0139 F0014 G0001 H0197 H0206 J0121 K0003 M0172 N0036 P0024 R0212 Z0112,BEDCA2,1.000000
2547,Grasa de pollo,Chiken fat,A0714 A0726 A0793 A1015 A1258 A1275 B1457 C0253 E0001 F0003 G0001 H0003 J0003 K0032 M0172 N0036 P0024 R0212 Z0154,BEDCA2,1.000000
2548,Lecitina de soja,Soy lecithin,A0722 A0735 A0852 B1452 C0001 E0001 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0003 Z0112,BEDCA2,1.000000
2549,Manteca,Pork lard,A0702 A0728 A0809 A1028 A1264 A1274 B1136 C0253 E0151 F0003 G0003 H0367 J0131 K0004 M0137 N0036 P0024 R0001 Z0112,BEDCA2,1.000000
2550,"Mantequilla, baja en calorías","Butter, light",A0453 A0702 A0728 A0808 A1026 A1238 A1274 B1201 C0179 E0119 F0018 H0208 H0324 H0367 J0135 K0003 M0172 N0036 P0024 R0212 Z0112,BEDCA2,1.000000
2551,Margarina de maíz,Corn margarine,A0231 A0453 A0627 A0663 A0701 A0728 B1379 C0190 E0119 F0014 G0003 H0174 H0306 J0100 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,BEDCA2,1.000000
2552,"Margarina, baja en calorías","Margarine, light",A0453 A0702 A0728 A0807 A1026 A1238 A1274 B1347 C0179 E0119 F0018 H0208 H0324 H0367 J0135 K0003 M0172 N0036 P0024 R0212 Z0112,BEDCA2,1.000000
2553,Mayonesa con aceite de girasol,Mayonnaise sunflower oil,A0700 A0728 A0806 A1055 A1238 A1274 B1547 C0165 E0135 F0003 G0001 H0185 H0367 H0491 H0749 J0131 K0004 M0130 M0184 N0036 N0040 P0024 R0001 Z0112,BEDCA2,1.000000
2554,"Mayonesa, baja en calorías",Mayonnaise light,A0453 A0700 A0728 A0806 A1056 A1238 A1274 B1547 C0165 E0135 F0003 G0001 H0186 H0200 H0221 H0247 H0367 J0001 K0003 M0130 N0040 P0024 R0212 Z0112,BEDCA2,1.000000
2555,Nata montada,Whipped cream,A0453 A0721 A0728 A0810 A1034 A1259 A1274 B1201 C0001 E0139 F0014 G0003 H0202 J0123 K0003 M0001 N0001 P0024 R0212 Z0112,BEDCA2,1.000000
2556,Vinagre de manzana,Apple vinegar,A0302 A0722 A0735 A0852 A1200 B1245 C0167 E0123 F0014 G0014 H0148 J0104 K0004 M0102 M0130 N0036 N0040 P0024 R0001 Z0112,BEDCA2,1.000000
2557,Vinagre balsámico,Balsamic vinegar,A0302 A0722 A0735 A0852 A1200 B1329 C0005 E0109 F0014 G0013 H0719 J0104 K0004 M0130 N0040 P0024 R0001 Z0112,BEDCA2,1.000000
2558,Vainilla,Vanilla,A0300 A0735 A0855 B1355 C0167 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024 Z0205 Z0215,BEDCA2,1.000000
2559,"Tomillo, seco","Thyme, dried",A0853 A1166 A1248 A1272 B2134 C0001 E0117 F0003 G0003 H0003 H0138 J0116 K0003 M0172 N0036 P0024 Z0204,BEDCA2,1.000000
2560,Tomate frito,"Tomato, fried",A0663 A0705 A0731 A0825 A1009 A1281 B1276 C0165 E0144 F0003 G0003 H0212 H0221 H0367 J0003 K0004 M0156 N0042 P0024 R0001 Z0112,BEDCA2,1.000000
